,LicenseNo,Inspection_Results
39647,27048,2
39648,21846,1
39649,6646,1
39650,6260,1
39651,12485,3
39652,20745,1
39653,16830,1
39654,19092,2
39655,12420,3
39656,18707,1
39657,12533,1
39658,4787,1
39659,4878,1
39660,26934,3
39661,12748,1
39662,10679,1
39663,17970,1
39664,25838,2
39665,16692,1
39666,4453,1
39667,22198,2
39668,7017,1
39669,36272,1
39670,17113,1
39671,34278,1
39672,3409,1
39673,2810,1
39674,7530,3
39675,4563,1
39676,7135,1
39677,22781,2
39678,25966,1
39679,35119,1
39680,2265,2
39681,23612,1
39682,31239,3
39683,13509,4
39684,7430,2
39685,5980,1
39686,17803,1
39687,36401,1
39688,13237,1
39689,8973,1
39690,14554,4
39691,2584,1
39692,14935,2
39693,33739,5
39694,26105,1
39695,21807,3
39696,19595,1
39697,4985,4
39698,8182,1
39699,36772,2
39700,35849,1
39701,33809,1
39702,7174,2
39703,33519,1
39704,6599,1
39705,2044,1
39706,14577,2
39707,2945,1
39708,7728,2
39709,9976,1
39710,3537,2
39711,23198,2
39712,22023,1
39713,35218,1
39714,33910,2
39715,10343,1
39716,1593,3
39717,18370,4
39718,27838,1
39719,3844,1
39720,4447,4
39721,16501,1
39722,21682,1
39723,686,1
39724,29099,1
39725,27383,3
39726,29729,4
39727,28725,1
39728,35753,1
39729,9714,1
39730,15286,1
39731,10517,2
39732,28685,4
39733,3106,2
39734,26166,1
39735,13816,1
39736,23078,3
39737,737,3
39738,35321,4
39739,9626,1
39740,12553,4
39741,20666,1
39742,28934,3
39743,5450,1
39744,35169,1
39745,8937,1
39746,28722,1
39747,9253,1
39748,33624,1
39749,35927,4
39750,13897,3
39751,5109,1
39752,15806,1
39753,5365,1
39754,14081,1
39755,37080,3
39756,37055,1
39757,34686,3
39758,8639,1
39759,3463,1
39760,1435,1
39761,22401,1
39762,35496,3
39763,29760,3
39764,33499,1
39765,6343,4
39766,12508,1
39767,14420,1
39768,2184,1
39769,8380,1
39770,3309,1
39771,36255,1
39772,20868,1
39773,14901,2
39774,16838,2
39775,27971,2
39776,12103,1
39777,7815,1
39778,3263,4
39779,20896,1
39780,14058,2
39781,29439,1
39782,11368,1
39783,4157,3
39784,19024,1
39785,8137,1
39786,12043,1
39787,37343,2
39788,1943,1
39789,27244,2
39790,29854,1
39791,4249,1
39792,27995,1
39793,5086,1
39794,2449,3
39795,1681,2
39796,21345,1
39797,20572,4
39798,36295,1
39799,22497,1
39800,26834,1
39801,19138,1
39802,10720,1
39803,20986,1
39804,19366,3
39805,6602,2
39806,22317,1
39807,480,3
39808,5805,1
39809,36214,2
39810,9949,1
39811,15233,2
39812,22119,1
39813,7875,1
39814,12211,1
39815,6299,1
39816,23286,1
39817,9895,3
39818,33398,2
39819,18710,1
39820,5495,4
39821,2262,2
39822,36808,1
39823,561,1
39824,14021,1
39825,34193,2
39826,23403,1
39827,382,1
39828,6196,1
39829,16342,1
39830,18619,1
39831,17452,2
39832,18835,3
39833,28766,1
39834,12156,1
39835,20885,1
39836,27995,1
39837,34848,1
39838,4263,1
39839,23178,1
39840,17820,1
39841,672,2
39842,20838,1
39843,8494,1
39844,26465,2
39845,6024,3
39846,7203,1
39847,29486,1
39848,22738,2
39849,20424,2
39850,3152,4
39851,25520,1
39852,21621,1
39853,12608,4
39854,9421,2
39855,16029,1
39856,12183,1
39857,35518,3
39858,7399,4
39859,24955,1
39860,12478,1
39861,16843,1
39862,9894,2
39863,16158,2
39864,12101,2
39865,5984,1
39866,36023,2
39867,36623,4
39868,20475,3
39869,11305,3
39870,14084,2
39871,21938,2
39872,2717,1
39873,23032,1
39874,32874,1
39875,23802,3
39876,22360,3
39877,0,1
39878,7529,1
39879,23477,2
39880,18087,1
39881,33446,3
39882,1021,4
39883,6467,3
39884,9178,3
39885,28972,1
39886,9547,1
39887,16446,1
39888,18139,1
39889,6985,1
39890,35057,1
39891,1206,1
39892,16598,1
39893,34364,2
39894,7099,1
39895,1780,4
39896,5185,2
39897,26205,1
39898,23831,3
39899,27304,2
39900,16562,3
39901,19192,4
39902,12601,1
39903,13639,3
39904,23843,1
39905,22419,1
39906,21365,2
39907,35009,1
39908,4378,1
39909,10129,1
39910,34479,1
39911,22362,3
39912,13703,2
39913,8627,3
39914,28077,3
39915,20149,1
39916,25729,1
39917,22431,3
39918,30594,2
39919,12413,2
39920,31562,1
39921,31499,6
39922,6925,2
39923,13600,2
39924,1659,1
39925,30887,1
39926,22341,3
39927,24740,1
39928,13059,1
39929,12528,3
39930,18843,1
39931,36537,1
39932,18305,2
39933,249,4
39934,35641,1
39935,142,2
39936,9762,1
39937,36793,1
39938,8794,1
39939,37072,1
39940,1829,2
39941,16501,2
39942,37198,1
39943,25332,1
39944,19442,1
39945,22140,1
39946,20522,1
39947,5109,2
39948,5740,2
39949,14491,2
39950,6821,1
39951,7085,4
39952,2147,4
39953,15734,4
39954,2203,1
39955,37035,1
39956,15953,1
39957,35149,1
39958,467,2
39959,2262,1
39960,2547,1
39961,36022,3
39962,15302,2
39963,33494,1
39964,6841,4
39965,30436,1
39966,35496,1
39967,36013,1
39968,7871,1
39969,2418,3
39970,18750,4
39971,8564,1
39972,19311,2
39973,36631,3
39974,12036,2
39975,16446,1
39976,12681,2
39977,9202,3
39978,14537,1
39979,23324,1
39980,965,1
39981,28213,1
39982,33937,1
39983,11761,2
39984,29185,3
39985,20153,1
39986,33412,2
39987,13836,2
39988,8985,1
39989,34138,1
39990,28063,1
39991,3550,1
39992,19062,1
39993,18220,1
39994,24604,4
39995,742,1
39996,27803,1
39997,27545,1
39998,29193,4
39999,34740,3
40000,27973,4
40001,26294,1
40002,9363,1
40003,9268,3
40004,21621,1
40005,32960,1
40006,34778,2
40007,12956,1
40008,2788,2
40009,17582,1
40010,33777,1
40011,857,1
40012,5051,1
40013,2191,2
40014,19320,1
40015,1797,1
40016,36136,3
40017,3956,2
40018,28611,1
40019,9016,4
40020,391,5
40021,657,4
40022,27930,4
40023,29905,1
40024,24290,3
40025,2040,1
40026,20237,1
40027,23603,3
40028,794,3
40029,11221,1
40030,9240,3
40031,19200,4
40032,34959,2
40033,4640,1
40034,1988,1
40035,3227,1
40036,19184,1
40037,14060,1
40038,1958,1
40039,36742,3
40040,33935,3
40041,35544,3
40042,6807,2
40043,21883,2
40044,26891,1
40045,34797,4
40046,34960,1
40047,16728,1
40048,22771,4
40049,27822,3
40050,33133,3
40051,36222,1
40052,13667,2
40053,15081,1
40054,7815,1
40055,14931,4
40056,16312,2
40057,1442,2
40058,24074,4
40059,22814,1
40060,34837,1
40061,14458,1
40062,6500,1
40063,18967,1
40064,35304,3
40065,8401,3
40066,15485,1
40067,35286,1
40068,18441,1
40069,7412,1
40070,21408,1
40071,35155,1
40072,23126,2
40073,6985,2
40074,4630,1
40075,36385,1
40076,10175,4
40077,3167,1
40078,14351,1
40079,13716,2
40080,3005,1
40081,30099,5
40082,8148,4
40083,8276,1
40084,12588,2
40085,4205,1
40086,20593,1
40087,9633,1
40088,30895,3
40089,23813,2
40090,18686,1
40091,10212,3
40092,8690,1
40093,33539,2
40094,33746,1
40095,19528,1
40096,8890,1
40097,2202,2
40098,1788,1
40099,34382,1
40100,10511,4
40101,10520,1
40102,21951,2
40103,7005,1
40104,35463,3
40105,12753,1
40106,31583,1
40107,25066,1
40108,9537,1
40109,16778,2
40110,35840,1
40111,29973,1
40112,23199,1
40113,13039,1
40114,31377,3
40115,12370,2
40116,14588,1
40117,15463,1
40118,10796,4
40119,13496,1
40120,5519,1
40121,34541,1
40122,18246,3
40123,8523,1
40124,19771,1
40125,22117,3
40126,22012,4
40127,12610,2
40128,29728,3
40129,20471,2
40130,13492,1
40131,9255,1
40132,18802,1
40133,20420,2
40134,16461,1
40135,15270,2
40136,206,3
40137,9860,1
40138,24761,4
40139,36273,1
40140,33605,1
40141,35198,1
40142,13660,1
40143,15995,1
40144,8538,1
40145,28249,3
40146,37001,1
40147,36377,1
40148,4498,1
40149,36248,1
40150,34727,4
40151,19991,1
40152,21340,1
40153,13003,1
40154,22802,1
40155,6401,4
40156,12643,3
40157,9140,4
40158,15950,2
40159,31536,1
40160,2952,3
40161,35608,3
40162,16597,1
40163,6698,1
40164,32867,2
40165,21637,3
40166,36756,1
40167,34501,1
40168,24518,3
40169,18758,1
40170,2398,1
40171,14479,2
40172,9089,1
40173,840,1
40174,24509,1
40175,15259,1
40176,690,1
40177,2146,1
40178,29082,2
40179,10666,1
40180,20244,1
40181,34883,4
40182,24315,2
40183,36496,1
40184,1680,4
40185,29586,3
40186,4933,4
40187,24369,2
40188,19149,1
40189,8915,1
40190,3119,2
40191,11759,1
40192,22686,1
40193,18181,1
40194,19230,1
40195,14409,1
40196,18445,3
40197,36742,1
40198,17572,1
40199,34663,3
40200,21663,2
40201,18582,2
40202,11775,2
40203,16728,1
40204,29392,3
40205,16978,1
40206,26822,1
40207,18093,2
40208,7157,2
40209,2436,1
40210,26316,4
40211,18720,1
40212,19926,1
40213,1368,4
40214,16554,1
40215,8507,1
40216,23693,1
40217,5188,1
40218,2945,4
40219,10982,1
40220,36056,2
40221,5379,1
40222,7464,1
40223,21777,4
40224,12503,2
40225,10634,1
40226,17986,3
40227,10034,3
40228,2335,1
40229,33696,3
40230,317,4
40231,34840,2
40232,32831,1
40233,4638,1
40234,25109,4
40235,18026,2
40236,20796,3
40237,2992,1
40238,6847,1
40239,27123,1
40240,25931,4
40241,35270,1
40242,13084,1
40243,3403,1
40244,944,3
40245,26158,4
40246,450,1
40247,12623,2
40248,25138,3
40249,26541,1
40250,33679,1
40251,4395,1
40252,20343,1
40253,15804,1
40254,16127,1
40255,4116,1
40256,11081,2
40257,11673,1
40258,11706,3
40259,1461,1
40260,33172,1
40261,7945,1
40262,7532,1
40263,18881,3
40264,18580,1
40265,7398,1
40266,33501,2
40267,6470,1
40268,11267,1
40269,36798,3
40270,27512,1
40271,7328,2
40272,24015,1
40273,15641,1
40274,35636,4
40275,690,1
40276,24377,2
40277,20649,1
40278,33764,1
40279,37357,1
40280,1690,1
40281,12460,2
40282,7922,3
40283,5554,1
40284,35436,1
40285,3411,1
40286,9108,4
40287,22087,2
40288,20441,1
40289,8690,1
40290,34899,3
40291,1693,3
40292,36581,3
40293,21257,1
40294,17350,4
40295,24978,1
40296,31876,3
40297,1690,1
40298,24444,1
40299,26325,1
40300,35072,1
40301,14619,3
40302,35118,2
40303,16162,1
40304,36957,3
40305,8694,1
40306,16349,1
40307,22431,2
40308,14971,2
40309,19342,3
40310,22502,1
40311,7899,3
40312,26563,1
40313,2328,2
40314,7835,1
40315,10803,1
40316,21436,1
40317,20816,1
40318,4728,2
40319,20436,1
40320,15243,1
40321,27170,1
40322,3628,1
40323,20806,3
40324,27605,2
40325,2358,1
40326,12658,2
40327,26826,1
40328,26826,3
40329,28141,1
40330,11101,2
40331,5210,1
40332,15015,3
40333,8729,1
40334,3355,2
40335,33720,1
40336,27545,1
40337,7303,1
40338,7723,4
40339,14215,1
40340,34243,3
40341,3989,1
40342,36692,1
40343,19500,1
40344,19705,3
40345,14875,2
40346,35304,1
40347,9871,3
40348,4446,1
40349,17122,3
40350,1490,3
40351,5627,1
40352,21097,2
40353,2307,1
40354,20862,1
40355,15922,1
40356,13928,1
40357,34555,1
40358,18493,1
40359,6929,1
40360,14851,1
40361,14299,4
40362,23370,2
40363,14962,1
40364,144,1
40365,24835,1
40366,14922,3
40367,36410,1
40368,1101,1
40369,35597,1
40370,11640,1
40371,15005,3
40372,13441,2
40373,24832,1
40374,13885,3
40375,8558,1
40376,24897,1
40377,1447,3
40378,4311,1
40379,9174,1
40380,16102,1
40381,24010,1
40382,4931,4
40383,22099,1
40384,2603,2
40385,8761,4
40386,9815,3
40387,0,1
40388,33774,3
40389,17550,2
40390,7829,1
40391,24464,5
40392,4600,4
40393,9157,1
40394,34138,1
40395,35538,1
40396,15660,2
40397,4620,4
40398,37247,2
40399,21320,1
40400,21270,1
40401,13836,1
40402,24030,1
40403,28391,1
40404,23614,1
40405,3613,1
40406,36267,1
40407,27747,3
40408,12283,2
40409,22145,3
40410,9792,2
40411,3766,2
40412,35405,2
40413,9622,3
40414,8794,3
40415,4150,1
40416,27917,1
40417,32168,1
40418,20559,2
40419,12391,3
40420,1245,1
40421,17152,3
40422,33828,3
40423,3527,1
40424,17778,1
40425,11076,2
40426,30103,3
40427,2159,4
40428,10477,3
40429,7407,3
40430,14383,1
40431,16832,1
40432,7256,1
40433,21241,1
40434,9540,1
40435,18643,1
40436,18303,3
40437,7043,2
40438,7469,2
40439,15278,1
40440,17983,2
40441,20616,3
40442,11130,1
40443,37080,1
40444,4683,2
40445,7815,1
40446,34443,4
40447,30703,1
40448,16382,1
40449,22007,2
40450,21530,1
40451,9623,4
40452,26118,2
40453,5381,1
40454,454,1
40455,4058,1
40456,23710,3
40457,3742,4
40458,1877,5
40459,17371,4
40460,13686,4
40461,10693,1
40462,20849,4
40463,35320,1
40464,23669,1
40465,181,1
40466,15384,1
40467,17430,3
40468,16134,2
40469,35521,1
40470,5867,2
40471,34518,4
40472,10737,2
40473,18381,4
40474,7182,4
40475,321,2
40476,12642,2
40477,16904,1
40478,1254,1
40479,27825,1
40480,37336,4
40481,12478,2
40482,11137,4
40483,24929,1
40484,34947,3
40485,34043,1
40486,11061,1
40487,35254,3
40488,21412,1
40489,9674,1
40490,5873,1
40491,17265,1
40492,7558,2
40493,15919,2
40494,22405,1
40495,20383,1
40496,37241,1
40497,5379,1
40498,37002,1
40499,14476,1
40500,35460,3
40501,13868,2
40502,12748,4
40503,26530,1
40504,26892,1
40505,17759,1
40506,19464,3
40507,10986,1
40508,24913,1
40509,13995,1
40510,10975,1
40511,7557,1
40512,6380,2
40513,16849,1
40514,14766,1
40515,21597,3
40516,13098,1
40517,4747,4
40518,1656,1
40519,28219,3
40520,9951,1
40521,18134,2
40522,5474,3
40523,13898,1
40524,19263,1
40525,12163,1
40526,2949,4
40527,1236,1
40528,31494,1
40529,345,1
40530,35071,1
40531,6718,4
40532,24975,3
40533,31813,1
40534,11085,1
40535,17865,1
40536,4877,3
40537,24924,1
40538,3562,2
40539,682,1
40540,28020,1
40541,35409,4
40542,2121,1
40543,6313,1
40544,12388,4
40545,33855,1
40546,35215,4
40547,11094,1
40548,24880,3
40549,20234,1
40550,36211,1
40551,1675,1
40552,6759,3
40553,18072,3
40554,33636,1
40555,12283,1
40556,21191,1
40557,631,2
40558,20877,3
40559,34159,1
40560,4995,2
40561,21504,2
40562,7673,1
40563,4992,1
40564,0,2
40565,34050,1
40566,31335,3
40567,12679,1
40568,17727,1
40569,2505,1
40570,18694,3
40571,30563,1
40572,23199,1
40573,9,1
40574,22694,1
40575,15993,1
40576,11607,1
40577,24194,1
40578,25681,1
40579,2601,3
40580,21570,1
40581,17014,4
40582,17698,3
40583,5903,1
40584,282,3
40585,27699,1
40586,26244,1
40587,7262,2
40588,13814,2
40589,19401,2
40590,35508,3
40591,28604,3
40592,29748,3
40593,9746,1
40594,28698,1
40595,8236,1
40596,13704,1
40597,33910,1
40598,1045,1
40599,33523,1
40600,3292,1
40601,8699,3
40602,8739,1
40603,35324,2
40604,24593,1
40605,11654,5
40606,10516,1
40607,7514,2
40608,3163,1
40609,8606,1
40610,10800,1
40611,11406,2
40612,8838,1
40613,13740,1
40614,14548,1
40615,21933,4
40616,20120,3
40617,5842,1
40618,33140,3
40619,34636,1
40620,33727,2
40621,26223,2
40622,12997,4
40623,36123,3
40624,1872,3
40625,17520,1
40626,11242,1
40627,28083,1
40628,6545,4
40629,26656,2
40630,19450,1
40631,8560,1
40632,24686,1
40633,22350,2
40634,7600,1
40635,26394,2
40636,4030,1
40637,5946,1
40638,24661,1
40639,14292,1
40640,23210,2
40641,3628,1
40642,12767,1
40643,19503,1
40644,1163,1
40645,31011,3
40646,35076,3
40647,23314,1
40648,11659,1
40649,33097,2
40650,14785,2
40651,12822,3
40652,14801,1
40653,23217,1
40654,24802,1
40655,14014,1
40656,22594,3
40657,8909,1
40658,731,1
40659,754,1
40660,6349,4
40661,31500,1
40662,1507,4
40663,32333,3
40664,17976,4
40665,34943,2
40666,34235,1
40667,2556,1
40668,10634,1
40669,10321,1
40670,19472,3
40671,18168,3
40672,7355,1
40673,9521,1
40674,8548,1
40675,3927,2
40676,15713,4
40677,7822,3
40678,24969,1
40679,6334,1
40680,20147,3
40681,20522,3
40682,2233,3
40683,7732,3
40684,19118,1
40685,5156,4
40686,22778,1
40687,10979,4
40688,28455,1
40689,36567,3
40690,23686,1
40691,32333,1
40692,19381,1
40693,1155,1
40694,8195,1
40695,8478,1
40696,3777,1
40697,18159,4
40698,17269,1
40699,16100,2
40700,731,1
40701,9111,1
40702,1163,1
40703,1059,1
40704,34938,1
40705,35076,1
40706,6024,2
40707,36909,1
40708,35086,1
40709,17832,3
40710,35522,1
40711,33084,6
40712,14390,1
40713,10896,2
40714,5215,2
40715,5966,1
40716,17445,1
40717,28925,1
40718,5358,1
40719,26476,1
40720,35358,3
40721,22839,1
40722,6799,1
40723,32179,1
40724,1802,2
40725,36755,1
40726,25547,1
40727,6206,2
40728,36922,1
40729,8656,3
40730,12838,1
40731,11677,3
40732,17092,2
40733,13381,2
40734,19687,1
40735,11987,1
40736,28078,2
40737,26674,1
40738,811,1
40739,21932,3
40740,35958,1
40741,18963,2
40742,31777,1
40743,34093,1
40744,224,3
40745,12099,1
40746,21628,3
40747,5631,1
40748,1866,5
40749,24201,1
40750,12640,3
40751,7267,2
40752,34736,3
40753,35041,2
40754,1513,1
40755,14826,4
40756,30154,1
40757,6031,1
40758,30936,1
40759,24209,1
40760,11607,1
40761,21807,3
40762,8868,1
40763,24950,2
40764,10845,3
40765,4975,4
40766,11352,1
40767,12350,1
40768,18901,1
40769,10798,1
40770,7401,1
40771,25408,1
40772,476,2
40773,22620,2
40774,17278,1
40775,21318,1
40776,1636,3
40777,14348,1
40778,27495,3
40779,35263,2
40780,12073,4
40781,10400,1
40782,35290,1
40783,36648,2
40784,22070,1
40785,7518,4
40786,27209,3
40787,1875,2
40788,34676,2
40789,8141,3
40790,14591,1
40791,10398,1
40792,35459,3
40793,20033,1
40794,33853,2
40795,28209,4
40796,27662,2
40797,5400,2
40798,388,2
40799,14797,3
40800,23738,4
40801,5028,3
40802,13485,1
40803,22842,3
40804,3905,2
40805,31094,1
40806,33635,2
40807,2870,1
40808,36378,2
40809,5487,1
40810,17637,2
40811,13581,1
40812,21016,3
40813,37038,4
40814,584,1
40815,9681,1
40816,31346,4
40817,12100,1
40818,12316,3
40819,24605,1
40820,11750,1
40821,6467,1
40822,132,1
40823,22939,3
40824,16697,1
40825,7395,3
40826,2752,1
40827,27972,1
40828,26779,3
40829,974,1
40830,33562,1
40831,12006,4
40832,35939,4
40833,34616,1
40834,31877,3
40835,16867,1
40836,19657,1
40837,10090,2
40838,36773,3
40839,34400,3
40840,34647,1
40841,14588,1
40842,15757,2
40843,2042,1
40844,33098,3
40845,9331,1
40846,23028,2
40847,8077,3
40848,14952,4
40849,18757,4
40850,1561,3
40851,8537,1
40852,23947,2
40853,20324,2
40854,28296,4
40855,21170,1
40856,2664,1
40857,744,2
40858,23342,1
40859,31227,1
40860,17877,1
40861,35486,1
40862,4547,4
40863,18112,2
40864,8924,1
40865,30650,1
40866,19582,3
40867,11813,4
40868,18153,1
40869,9081,1
40870,12746,1
40871,9659,3
40872,11852,1
40873,6408,2
40874,21483,2
40875,33689,1
40876,33480,1
40877,36290,4
40878,34587,1
40879,6431,3
40880,21704,2
40881,29877,3
40882,16552,1
40883,22297,3
40884,13539,1
40885,25265,3
40886,22181,4
40887,23027,1
40888,35718,1
40889,21960,1
40890,1465,1
40891,11480,1
40892,26786,1
40893,3869,1
40894,1733,1
40895,33878,1
40896,9312,3
40897,35037,1
40898,29738,3
40899,7673,3
40900,1662,1
40901,8449,1
40902,7356,3
40903,7663,1
40904,6690,1
40905,12732,2
40906,15944,1
40907,21405,2
40908,22988,3
40909,12991,3
40910,12569,2
40911,28405,1
40912,3700,4
40913,16155,1
40914,21802,1
40915,6201,1
40916,19363,1
40917,11046,1
40918,36130,1
40919,9807,1
40920,37306,1
40921,10,1
40922,22915,3
40923,29383,3
40924,27611,2
40925,1730,4
40926,37390,3
40927,34307,3
40928,1800,4
40929,3950,1
40930,11177,3
40931,33583,1
40932,23520,1
40933,6650,1
40934,26284,1
40935,29224,3
40936,13381,1
40937,23182,3
40938,32931,2
40939,11833,1
40940,8473,1
40941,7677,2
40942,27774,1
40943,1593,3
40944,25073,1
40945,11039,1
40946,5070,1
40947,26999,1
40948,31530,3
40949,11566,1
40950,25146,1
40951,36341,1
40952,15844,1
40953,174,1
40954,8328,1
40955,32048,6
40956,19311,2
40957,36879,2
40958,14338,2
40959,33294,1
40960,8095,1
40961,12746,1
40962,27261,1
40963,4832,1
40964,12534,2
40965,32602,3
40966,29983,1
40967,23306,1
40968,27083,1
40969,24554,1
40970,34404,2
40971,9903,1
40972,18583,1
40973,10734,1
40974,6746,1
40975,24795,1
40976,6830,2
40977,7328,2
40978,17245,1
40979,21377,1
40980,37008,1
40981,34720,2
40982,9838,3
40983,36451,2
40984,30906,2
40985,20228,1
40986,1002,4
40987,33786,1
40988,12177,1
40989,7766,1
40990,2996,4
40991,34740,1
40992,1748,4
40993,13128,3
40994,25899,1
40995,37074,1
40996,22266,4
40997,6731,1
40998,5561,2
40999,24016,1
41000,29413,2
41001,16226,2
41002,14164,1
41003,25919,3
41004,21509,1
41005,17165,2
41006,23936,3
41007,3559,1
41008,26158,2
41009,16514,1
41010,7443,1
41011,21800,1
41012,33510,1
41013,3929,4
41014,36342,1
41015,36714,1
41016,9801,1
41017,28041,1
41018,5419,1
41019,19247,3
41020,11215,4
41021,33544,1
41022,28190,1
41023,5619,1
41024,23182,1
41025,7242,1
41026,26419,1
41027,12238,3
41028,16081,2
41029,35421,1
41030,21666,1
41031,32264,1
41032,27871,1
41033,25711,1
41034,7313,1
41035,4882,3
41036,14455,1
41037,9241,4
41038,11752,1
41039,10241,3
41040,19381,1
41041,13501,1
41042,10857,1
41043,2662,1
41044,12664,1
41045,32690,6
41046,15472,2
41047,26159,2
41048,7482,1
41049,8935,1
41050,2321,3
41051,29084,2
41052,29885,1
41053,5369,1
41054,846,1
41055,2853,2
41056,24599,1
41057,9124,1
41058,13507,1
41059,22758,1
41060,31245,4
41061,25347,1
41062,12103,2
41063,21071,1
41064,36005,3
41065,116,1
41066,33515,2
41067,21271,1
41068,16337,1
41069,19538,1
41070,13593,2
41071,15206,1
41072,17917,1
41073,8849,4
41074,26913,2
41075,29203,1
41076,8494,3
41077,10410,1
41078,4710,2
41079,2930,1
41080,20644,1
41081,12844,1
41082,22648,1
41083,13486,1
41084,33506,3
41085,21372,4
41086,35259,1
41087,17323,1
41088,10476,1
41089,29800,2
41090,22998,2
41091,4560,1
41092,4370,3
41093,18709,1
41094,6841,1
41095,11504,4
41096,18428,1
41097,21950,1
41098,26039,1
41099,11184,3
41100,1626,1
41101,33693,1
41102,1358,4
41103,25079,4
41104,28723,1
41105,13443,4
41106,7560,1
41107,5649,4
41108,17371,2
41109,7555,1
41110,23577,3
41111,24310,2
41112,34182,3
41113,10020,1
41114,23935,1
41115,9682,1
41116,33786,1
41117,37065,1
41118,13682,1
41119,22738,1
41120,7195,1
41121,14015,4
41122,33964,3
41123,5081,3
41124,20220,1
41125,16016,3
41126,12662,1
41127,25856,1
41128,37199,3
41129,35432,3
41130,36513,1
41131,17826,1
41132,4984,1
41133,22501,1
41134,23270,1
41135,8886,3
41136,1969,1
41137,34764,1
41138,22286,1
41139,10733,3
41140,13010,2
41141,35078,1
41142,2170,1
41143,13339,1
41144,17985,3
41145,1929,3
41146,28125,2
41147,27603,1
41148,2001,1
41149,26548,2
41150,7032,1
41151,10377,1
41152,21965,3
41153,22398,1
41154,2819,1
41155,13217,2
41156,14505,1
41157,13286,1
41158,34135,1
41159,9544,1
41160,25773,1
41161,24092,1
41162,14290,3
41163,8150,1
41164,35018,1
41165,34173,1
41166,16735,1
41167,24265,1
41168,11046,3
41169,5965,1
41170,6919,2
41171,13386,1
41172,24930,1
41173,24853,1
41174,9704,3
41175,20194,1
41176,13029,1
41177,19438,3
41178,12748,3
41179,27052,4
41180,36240,4
41181,34887,1
41182,27995,1
41183,29900,1
41184,14050,1
41185,24540,1
41186,484,1
